artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Why Don't We,6dX62wjTHi9F1srVTjV89X,8 Letters - R3HAB Remix,0.24,0.638,132233,0.708,0.0,1,0.311,-5.001,0,0.0421,103.16,4,0.5820000000000001,56
IDK,2FE7ZJMxbiqx0quBhdaQEq,OMG,0.166,0.912,124892,0.619,0.0,1,0.102,-7.695,1,0.141,132.997,4,0.5660000000000001,39
Shady Nobody,2PWTdC6eBqRdmSjbrwV5kP,Killin' It,0.135,0.6579999999999999,64630,0.621,0.862,9,0.161,-9.865,0,0.0453,134.97299999999998,4,0.376,4
Aloe Blacc,2xfCwSzDkeWReKIozI8c9H,All I Want for Christmas Is You,0.0504,0.591,274924,0.6940000000000001,0.0,11,0.368,-5.954,1,0.0838,74.89399999999999,4,0.737,23
ZHU,3jFECcEG1WHQwhv3uRx4Pp,Coming Home,0.145,0.755,212724,0.6559999999999999,0.000529,10,0.0755,-7.501,0,0.188,90.05799999999999,4,0.597,51
Shady Nobody,6mPM05K4nk6vsMJ6On7OXC,Do Tha Thang,4.7600000000000005e-05,0.7290000000000001,70173,0.818,0.9129999999999999,3,0.0654,-10.4,0,0.13699999999999998,159.974,3,0.0536,4
Joe Corfield,3dt7sqYFnwFJHFncCIitwU,Cheat Sheet,0.9259999999999999,0.75,88500,0.205,0.9229999999999999,1,0.0893,-10.868,1,0.0558,87.977,4,0.825,47
Ari Lennox,4dzbGvxqQ1DsF6m6RUlPwg,Pedigree,0.14800000000000002,0.804,116765,0.664,1.72e-06,6,0.24600000000000002,-7.331,1,0.0913,137.18,4,0.83,57
Milow,4NkGvtDqtcbe1ryTTIkhNZ,Lay Your Worry Down,0.316,0.537,201747,0.478,0.0,10,0.139,-5.64,1,0.0271,151.999,4,0.441,57
Ludwig van Beethoven,6yppmHErRtoL4ooB7tKFW3,ベートーヴェン:ピアノ・ソナタ 第8番 ハ短調 作品13《悲愴》 - II. ADAGIO CANTABILE,0.995,0.376,312573,0.00473,0.917,8,0.106,-31.879,1,0.0543,66.626,4,0.10099999999999999,44
Big Freedia,4nefFqiukTvjgt8hkv73PP,Karaoke (feat. Lizzo),0.0358,0.736,185890,0.9670000000000001,0.0,2,0.39799999999999996,-1.284,1,0.126,103.93700000000001,4,0.49700000000000005,50
Bishop Briggs,3Xq94gH5xsWHSBAdfG8GaO,Lyin',0.268,0.557,186653,0.35200000000000004,8.16e-06,4,0.11599999999999999,-7.956,1,0.0716,77.937,4,0.337,54
Will Reagan,7o3KQiq2nNZwT4G6RoXT3W,One and Only (Live),0.52,0.442,578642,0.272,0.0025800000000000003,4,0.0796,-11.69,1,0.0285,134.181,4,0.042,30
Bantu,5nsJclFXUIQajs8WJIkds7,Roll With Me (feat. Shungudzo & ZieZie),0.015,0.43700000000000006,182365,0.8190000000000001,0.0,6,0.192,-5.162999999999999,0,0.046,98.884,4,0.721,52
Snow Patrol,5oRkmYk26R4qnXitIDU6EO,What If This Is All The Love You Ever Get? - Iain Archer Mix,0.033,0.5579999999999999,217400,0.551,0.0009539999999999999,5,0.115,-7.822,1,0.0313,78.721,4,0.105,32
The Cars,5qLwEAZvfYx1hzj1Q3LRXW,Drive - Symphonic Version,0.203,0.24100000000000002,237971,0.35600000000000004,0.00197,6,0.107,-7.782,1,0.0298,110.96799999999999,5,0.0728,34
Snow Patrol,73kUWYK3Y2CkqexgEkvLMD,What If This Is All The Love You Ever Get? - Alternate Version,0.805,0.5820000000000001,252920,0.303,5.79e-06,0,0.121,-7.193,1,0.0305,73.88600000000001,4,0.187,31
Billie Marten,1TNIPwsB6knLXdlfjjnPTX,"Blue Sea, Red Sea",0.777,0.6990000000000001,233417,0.466,0.00044699999999999997,2,0.0938,-11.780999999999999,1,0.0287,120.914,4,0.547,57
The Amity Affliction,2zsemf4JejDQtqPj8Rz9lN,Holier Than Heaven,0.00771,0.524,246520,0.976,0.0,1,0.14400000000000002,-4.314,0,0.0946,130.036,4,0.473,52
Yuri,2XtrytACy3o6aICoAYvUJw,Balkan Ukra,0.00923,0.632,352601,0.9059999999999999,0.622,6,0.63,-4.872,1,0.0571,127.98200000000001,4,0.28300000000000003,0
Alta Consigna,57ZVtIKMBY1uMiL5H192Jk,El Muletas (En Vivo),0.415,0.672,167941,0.43200000000000005,0.00020800000000000001,9,0.26899999999999996,-11.458,1,0.0372,111.72200000000001,4,0.846,19
Alta Consigna,0jBmuIdgigQ2RljlkhlGPc,Te Voy Olvidar (En Vivo),0.665,0.55,182883,0.359,3.5100000000000006e-05,9,0.33399999999999996,-12.050999999999998,1,0.0645,148.045,3,0.456,19
Alta Consigna,2vyko9y32OgQWRcGBR5Yf3,Mujer Paseada (En Vivo),0.364,0.706,175256,0.41600000000000004,0.00023199999999999997,9,0.34299999999999997,-11.445,1,0.0368,114.985,4,0.904,20
Alta Consigna,6YmAjAP6TufLh17W1qn5Ro,El Quesito (En Vivo),0.535,0.581,132310,0.40700000000000003,1.65e-06,9,0.174,-11.163,1,0.0585,116.805,4,0.914,21
Alta Consigna,0opg7SgX2UlXr1azSKKeEG,La Fuga del Dorian (En Vivo),0.49,0.73,247223,0.41700000000000004,3.49e-06,2,0.10800000000000001,-11.536,1,0.0403,114.609,3,0.8809999999999999,17
Alta Consigna,3bkWjiDqgwXTUmj2D5IrE8,Promesa Cumplida (En Vivo),0.434,0.48700000000000004,158328,0.4,8.32e-05,7,0.121,-11.517999999999999,1,0.0403,186.96200000000002,3,0.88,17
Thalía,1rnb3eAf9wqmq8EPuNRnAU,Ahí,0.0942,0.763,168627,0.708,0.0,8,0.0555,-3.7710000000000004,0,0.0709,129.031,4,0.919,48
Shane & Shane,3ZxGN8s7WO7JOif3rqzgM2,Away in a Manger,0.6679999999999999,0.449,184800,0.33399999999999996,0.00062,6,0.113,-11.610999999999999,1,0.0315,146.028,3,0.359,20
Shane & Shane,3NqTPbIrrE7FwhV5xVy1KV,It Came Upon a Midnight Clear,0.414,0.419,403867,0.402,0.00698,10,0.0803,-11.025,1,0.0299,133.957,3,0.215,21
Siegery,3ihHPM9rC08uwz0nmeXUoq,Trocken Roll,4.77e-05,0.381,79303,0.971,0.579,11,0.158,-4.546,0,0.406,129.936,4,0.301,12
Colter Wall,0Ld3o5VR3A5c8Je92xFG4e,Wild Dogs,0.527,0.495,292468,0.263,0.0252,9,0.114,-14.53,0,0.0418,111.311,4,0.319,50
Leon Bridges,2amPRWMdtrMrGG1vafKvxl,Beyond - Recorded at Spotify Studios NYC,0.527,0.634,244213,0.433,0.0,4,0.069,-7.896,1,0.057999999999999996,75.961,4,0.247,52
Kim Petras,6ebuDfHcrsZJPpulqCWjPj,i don’t wanna die…,0.0615,0.784,126509,0.612,0.8109999999999999,6,0.10300000000000001,-7.294,1,0.0516,109.988,4,0.171,48
24hrs,4FuIkAeRVdtBK35L8lf3th,Not Always Right (feat. Hit-Boy),0.5579999999999999,0.8059999999999999,193761,0.535,0.0,4,0.252,-8.392000000000001,1,0.0803,109.03200000000001,4,0.703,11
Kyla,3Mwj6AEctOf8VpQ1zf2CQE,Eyes,0.000978,0.909,199460,0.631,0.000117,6,0.0948,-9.349,1,0.128,122.03399999999999,4,0.654,22
A Perfect Circle,2PIXt4s3wcT1e7mjgVUHeE,Hourglass,0.0153,0.502,314333,0.721,0.214,2,0.0827,-5.555,0,0.051,76.954,4,0.16699999999999998,53
Los Cadetes De Linares,4haoIPbUgVLoVZWp0Vri55,"Amigo, Mi Amigo",0.369,0.764,156265,0.5760000000000001,4.1700000000000004e-05,4,0.281,-5.667000000000001,1,0.0276,99.333,4,0.909,13
Jonas Blue,1xkLkSAOv1ALxKOHwZJRMn,Rise - TV Noise Ibiza Mix,0.0021899999999999997,0.735,219920,0.9329999999999999,1.15e-05,1,0.0331,-2.6189999999999998,1,0.0398,125.06200000000001,4,0.529,51
Grapetooth,33ihZWqvTNPd6MfNDGZTUX,Red Wine,0.0596,0.631,239093,0.8109999999999999,0.008870000000000001,5,0.295,-3.7489999999999997,0,0.027000000000000003,90.24799999999999,4,0.8809999999999999,46
Montana Montana Montana,3MfF76P25rqnjitcnJsI23,Astrology (feat. Dubee),0.0097,0.6920000000000001,172235,0.8740000000000001,0.0,6,0.0684,-6.879,0,0.276,85.023,4,0.5920000000000001,5
HONNE,6vN8BqTGGyGCDAOOv7ThNp,306 ◑,0.0638,0.725,235757,0.5870000000000001,0.0,6,0.272,-7.284,1,0.0353,121.943,4,0.439,56
Toby Green,40mYZdW4XYsfVU4D1L3cXx,Check This Out,0.00116,0.602,151020,0.951,0.609,0,0.392,-3.969,1,0.0699,125.005,4,0.345,69
Andrew Lloyd Webber,1Wd3IZsKaU0Pbms4M2MgxI,"Memories - From ""Cats""",0.982,0.299,223342,0.126,0.953,0,0.11599999999999999,-18.692,1,0.0537,182.542,3,0.106,15
Dan + Shay,2jmrSBgjR6kpsM48HeH8Zu,Tequila - The Vocals,0.525,0.557,189419,0.452,0.0,6,0.34700000000000003,-9.052999999999999,1,0.106,85.75,4,0.395,49
PLVTINUM,6wg6aMRvPkGavJI25nJwuj,12 Step Plan,0.133,0.8059999999999999,156000,0.5479999999999999,0.0,7,0.0528,-5.3420000000000005,1,0.095,100.006,4,0.804,51
Los Cadetes De Linares,7707U30347kwfoj2olQnnI,Ya Te Olvide,0.39,0.6,125492,0.669,7.33e-06,9,0.0243,-4.998,1,0.0484,170.882,3,0.9420000000000001,10
PLVCES,2ozaVXDiuyTq4mesytqk6i,Paris,0.221,0.198,179200,0.273,0.982,5,0.261,-10.57,1,0.0322,149.909,4,0.0988,51
Phish,6ayPyjJ1AcFptWCdUns7EB,The Final Hurrah - Live,0.639,0.466,489827,0.912,0.0191,5,0.687,-5.3870000000000005,0,0.102,106.779,4,0.655,33
Dominant,1kkJBPf6QR5s5MZNLFGEcd,Just Wanna Chill,0.516,0.789,231699,0.47100000000000003,0.9279999999999999,7,0.0478,-10.35,0,0.153,170.058,4,0.61,59
Taking Back Sunday,0JNzDGiUJUR4V9T6fRUo9Z,Bullet With Butterfly Wings,0.000113,0.32,272093,0.87,0.198,1,0.0961,-7.341,1,0.0665,121.939,4,0.456,39
Phish,2YRwsFDw2iWqtntcSCWjiE,Everything Is Hollow - Live,0.648,0.519,374320,0.895,0.00799,4,0.943,-6.001,1,0.0723,118.022,4,0.526,35
Father John Misty,2ru4Kf05dv8TsA4iKvog2W,Please Don't Die,0.132,0.48700000000000004,204253,0.5760000000000001,0.0,5,0.0973,-6.914,1,0.0312,123.53299999999999,4,0.368,50
Jarvo,2yFViZ9hahMNpF6WUR7RSE,He Say She Say,0.0352,0.78,203652,0.775,0.0,1,0.153,-5.945,0,0.264,143.042,4,0.413,5
Kelela,1q5h9UkGVYVoec4ydU9P0d,LMK_WHAT’S REALLY GOOD REMIX_ FEAT_PRINCESS NOKIA_JUNGLEPUSSY_CUPCAKKE_MS. BOOGIE_100 BPM,0.0374,0.727,320833,0.623,0.0,11,0.0896,-6.028,1,0.0512,99.98200000000001,4,0.22399999999999998,53
Thrice,51o6rpuSm82oDaP6EJPTw0,Just Breathe,8.79e-05,0.43799999999999994,236840,0.809,0.0038,10,0.094,-6.053999999999999,1,0.0631,160.04399999999998,3,0.251,47
The Deli,1TPquH9bli5s0M48XQ6Tl3,Night Vibe,0.0834,0.9,134206,0.441,0.6579999999999999,9,0.10800000000000001,-7.465,1,0.0711,86.99700000000001,4,0.708,49
Altan,5OPoGFel9ubOb09aQT55yw,Port Alex,0.86,0.606,142252,0.23199999999999998,0.812,7,0.11699999999999999,-18.124000000000002,1,0.0929,177.822,4,0.6409999999999999,54
Jimmie Allen,3qaQtrqdHQehQWxLb0Zpic,Hell Yeah (20 Years of Hits Version),0.0157,0.516,270725,0.7240000000000001,0.0,0,0.124,-4.746,1,0.0426,175.96200000000002,4,0.6859999999999999,12
Darius Rucker,15n9S9aNx80ObTRJuG5myl,Lucky Man (20 Years of Hits Version),0.0216,0.583,193217,0.597,0.0,4,0.243,-6.119,1,0.0296,134.092,4,0.6,14
Colt Ford,1OYfUvAkAvmkNlqX9J8asZ,What Do Ya Think About That (20 Years of Hits Version),0.0198,0.5479999999999999,213477,0.784,1.1e-05,0,0.0759,-4.141,1,0.0324,157.85299999999998,3,0.688,9
Granger Smith,5zm02Lq0POBlZp2At9iWDw,Hillbilly Shoes (20 Years of Hits Version),0.0285,0.649,190507,0.7609999999999999,8.81e-06,7,0.133,-5.269,1,0.0396,115.999,4,0.754,9
Belly,5LEGgK84dYjrrX4ChqmQ0h,Who Hurt You,0.239,0.41100000000000003,162693,0.5870000000000001,6.7e-06,8,0.0821,-7.433,1,0.37,178.032,4,0.0763,46
Chelo el Rebulero,0P59Pdsh0J3BBQZQHjSMVU,Erotico,0.514,0.754,196440,0.831,5.54e-06,8,0.12300000000000001,-2.214,1,0.0698,176.01,4,0.767,17
Rodney Atkins,0oxfw56r98Q9oqRQNAhv0Y,One in Every Crowd (20 Years of Hits Version),0.009309999999999999,0.629,218816,0.91,0.0,4,0.5870000000000001,-3.952,1,0.0562,110.988,4,0.7190000000000001,10
Montgomery Gentry,3BQlUIidYt9ZnbYhVE2J72,Where I Come From,0.0128,0.457,202495,0.846,4.46e-06,1,0.268,-4.29,1,0.0423,179.875,4,0.49700000000000005,8
88rising,4xUnvfs5lN7hcgWwyXZA11,Swimming Pool,0.349,0.774,272448,0.63,0.0,0,0.311,-7.807,0,0.28600000000000003,140.033,4,0.77,51
The Milk Carton Kids,5Apnwmk2Zzh3gGZD6OzQjN,Mourning in America,0.934,0.52,184040,0.244,0.013999999999999999,0,0.11,-11.582,0,0.0318,116.564,4,0.191,52
Montgomery Gentry,5nBLj3pAEqXHS8dsHQHkkx,Gone (20 Years of Hits Version),0.00821,0.636,258752,0.87,0.0,0,0.326,-4.12,1,0.0444,119.01899999999999,4,0.585,11
Sebastian Yatra,7etlF1zMxJbiaeQrXYh0PY,Devuélveme El Corazón,0.0931,0.59,243427,0.78,0.0,0,0.0895,-6.857,1,0.0764,77.045,4,0.312,71
TYNAN,2oqARUHC6y3c9xc7DPRtXJ,Terminal,0.0567,0.626,197143,0.925,0.0133,8,0.5670000000000001,-1.073,0,0.223,112.102,4,0.248,30
Tiësto,75lRIHDteNPr9hEjLEjCZ6,Jackie Chan - Tiësto Big Room Mix,0.022000000000000002,0.841,198750,0.83,4.31e-06,10,0.39799999999999996,-4.641,0,0.0733,127.98,4,0.508,48
9neak,7xykmdMu0rWb0gKlCcYtbz,Interlude - Demo,0.0979,0.478,36482,0.507,0.789,1,0.11199999999999999,-19.243,1,0.0635,117.069,1,0.319,11
IDK,0SfzEtAE9W9NUQKvDAtHmZ,MORAL,0.081,0.888,162243,0.552,0.0,1,0.10400000000000001,-6.117999999999999,1,0.39799999999999996,79.987,4,0.325,44
BOE Sosa,7L7OS2tjTwGkC9fwIhQTB2,Off the Porch,0.53,0.785,176405,0.45,0.0,3,0.106,-14.402999999999999,0,0.284,90.006,4,0.583,45
Z-Ro,2obrNDIN5KuCMGnKOpt2ph,Long Time,0.0183,0.608,230760,0.865,0.0,1,0.823,-3.049,0,0.165,87.366,4,0.193,31
Trog'low,06bGEmVqy2qwKINAuTWg7H,Sunflower Dance,0.0644,0.8220000000000001,146526,0.573,0.0359,5,0.16,-9.329,0,0.0504,95.023,4,0.625,57
Emily King,00RT64AnwwwwFvIYuontAk,Look At Me Now,0.275,0.59,192453,0.529,0.0,5,0.11699999999999999,-7.7589999999999995,1,0.0415,76.92,4,0.424,39
Don Q,4QZGgQpcyRVCQUDGAVNHa6,"Pull Up (feat. G Herbo, Dave East)",0.11699999999999999,0.7559999999999999,247286,0.78,0.0,1,0.11900000000000001,-4.896,1,0.207,140.031,4,0.282,44
Z-Ro,7Jyt8qrYJr66Xo79iao9D1,About Me,0.0126,0.705,211467,0.6629999999999999,0.0,4,0.10099999999999999,-6.402,0,0.298,89.946,4,0.43200000000000005,35
Grupo Codiciado,3CrFM0gcO8179udTPhxiGG,Uno En Un Millon (feat. Cesar Roman),0.544,0.557,237769,0.608,0.0,6,0.22399999999999998,-8.392000000000001,0,0.34,169.915,3,0.735,60
Elephante,0DZFKAx7isfSfMa3g8pfbz,Come Back For You (Morgan Page Remix),0.213,0.59,178513,0.7170000000000001,0.0,2,0.0668,-5.1,1,0.0364,160.055,4,0.42200000000000004,37
Jay Park,1fRIaQ4nHZF5FybsAsqKZz,SOJU (feat. 2 Chainz),0.327,0.812,228840,0.535,0.0,4,0.14300000000000002,-4.355,0,0.0606,121.994,4,0.20800000000000002,53
A Perfect Circle,7gc71e0SFEdFoJnKNskWCd,Eat The Elephant,0.43700000000000006,0.415,313640,0.527,0.0726,0,0.106,-8.8,1,0.0332,200.00799999999998,4,0.33,54
Post Malone,1RAI8bswNBe6n6KaC6hqod,Spoil My Night,0.301,0.6709999999999999,194560,0.7120000000000001,1.7e-05,1,0.107,-2.6889999999999996,1,0.0337,160.916,4,0.259,48
Katya Morsin,6tOcF5yek1Xx1N77eenKKy,Constant,1.64e-05,0.8170000000000001,124893,0.392,0.35700000000000004,10,0.0793,-14.69,0,0.0733,123.036,4,0.499,4
Ty Segall,2hSd5IqIBoR5Ck5EDVL4kZ,My Lady's On Fire,0.192,0.32899999999999996,232387,0.498,0.000399,3,0.102,-8.945,1,0.0378,166.488,4,0.33,58
Dylan Jordan,3AtUYOxwotnSkSN8CiBvOE,Like Me,0.0241,0.755,200830,0.62,1.76e-05,10,0.213,-5.4510000000000005,0,0.0323,98.03299999999999,4,0.18,49
Dave East,55gw1V0tW0aQ8EA37YG0FJ,I Dont Understand It,0.1,0.48700000000000004,178252,0.8340000000000001,0.0,2,0.0795,-4.669,1,0.332,78.86,4,0.552,55
Elephante,7spzsUMfoDNxmfw5G5ajm6,The In Between (Elephante 'Zoo' Mix),0.0306,0.569,153000,0.856,4.5600000000000004e-05,7,0.303,-4.511,1,0.08199999999999999,160.1,4,0.25,24
TroyBoi,7vBqDxT6CcJhnOCRfM9Wvi,Say Yeah,0.003,0.828,218400,0.452,0.198,6,0.0884,-6.037999999999999,0,0.0458,100.029,4,0.171,52
mago,1ZAVnLOOeSD4DnAhanMSoL,22 Mai,0.127,0.809,118699,0.26899999999999996,0.0275,7,0.0768,-8.788,0,0.0648,133.079,4,0.158,45
Mr Eazi,0jUPkHqisoyy4yFzeo1Qho,Keys to the City (Ogede),0.128,0.772,168188,0.828,0.0697,1,0.0887,-2.937,1,0.0791,104.024,4,0.406,51
34 Feet,5X2cHkS0mAUJT6ski3kh7X,Fee,0.000663,0.82,144405,0.514,0.9490000000000001,9,0.128,-11.482999999999999,0,0.06,122.99600000000001,4,0.297,4
Metaphorical,5unZYCW0c3GcIBaXPClc69,Rally,0.00011899999999999999,0.81,144405,0.679,0.938,10,0.13699999999999998,-8.105,0,0.055999999999999994,122.97399999999999,4,0.6679999999999999,4
The Beatles,1koFbbNy8BJvG63B0ExZEQ,Piggies - 2018 Mix,0.2,0.527,124307,0.47100000000000003,0.0,8,0.0981,-9.901,1,0.0314,92.583,4,0.5710000000000001,51
Ben E. King,7IhHjifENRZwqD5Epzz5C8,Street Tough,0.353,0.8240000000000001,272840,0.535,0.000647,3,0.0919,-13.224,1,0.14800000000000002,93.015,4,0.94,0
TobyMac,3F8AU7SP5qqUSwBJD8FErz,Hello Future,0.0967,0.7659999999999999,162320,0.428,0.0237,6,0.1,-8.652999999999999,0,0.0485,91.01299999999999,4,0.565,47
"Albert Hammond, Jr.",7sI80PK0P3tDCvULKszqzL,Set to Attack,0.0453,0.765,208213,0.8059999999999999,0.0129,0,0.0914,-4.4639999999999995,0,0.0276,116.01700000000001,4,0.9640000000000001,57
Logan Paul,3heKPJzaCsmjROJMzBsCkO,The Number Song,0.0851,0.8420000000000001,174514,0.563,0.0,5,0.10800000000000001,-3.608,0,0.0477,124.0,4,0.6659999999999999,53
Chris Renzema,16ZFNBzIsiN9b2pQRjSHwV,I Don't Wanna Go,0.42700000000000005,0.518,393148,0.40399999999999997,0.0,7,0.11699999999999999,-7.843999999999999,1,0.0264,154.10299999999998,4,0.348,55
Video 4.0,74nte8rQJHuUxCuLyMvwLA,The Light,0.00443,0.696,179722,0.774,0.0,1,0.355,-6.199,1,0.27699999999999997,140.031,4,0.39,31
Shady Nobody,1tUxbDMghbhtUk9rTZTvmJ,Stuntin',0.00155,0.608,65387,0.961,0.91,7,0.12300000000000001,-11.902999999999999,1,0.08900000000000001,74.962,4,0.541,4
Janelle Monáe,2u0FKOdm4sTcnB5JwsEyty,Pynk (feat. Grimes) - King Arthur Remix,0.0028399999999999996,0.779,238504,0.5820000000000001,0.0033200000000000005,10,0.142,-9.238,0,0.0545,122.008,4,0.396,42
Sabrina Claudio,58VbElSOxvLsQBtetg0PcT,Did We Lose Our Minds,0.8140000000000001,0.326,204225,0.41700000000000004,6.56e-05,7,0.305,-9.118,1,0.0276,80.013,4,0.0422,51
De Lai,0nIQFes7oIOYnpWjqmFSku,Sunrise to Sunset,0.0247,0.8740000000000001,81900,0.256,0.235,11,0.10800000000000001,-16.723,1,0.233,94.667,4,0.6859999999999999,39
Los Cadetes De Linares,2SadqYWxv04fRN3SYaRLuj,Un Corazon Amargado,0.353,0.7829999999999999,137143,0.583,0.00339,10,0.0672,-5.572,1,0.0365,119.09100000000001,4,0.8240000000000001,4
Los Cadetes De Linares,75xt9F4f5rjDV7gL4Lb2hq,Ay! Que Cruz,0.524,0.6409999999999999,164885,0.462,0.00878,3,0.151,-5.599,1,0.0282,81.009,4,0.755,4
Los Cadetes De Linares,7aYxx53HV4bpGTOzMpAbzr,Tapacal,0.505,0.757,178965,0.895,0.9390000000000001,5,0.0511,-5.647,1,0.0401,121.637,4,0.97,4
Los Cadetes De Linares,0gX9gEOU0JXj0kHvXUUxBw,Tres Criminales,0.633,0.43799999999999994,181290,0.695,2.81e-06,8,0.0883,-5.851,1,0.0894,194.895,3,0.899,6
Los Cadetes De Linares,17wiCB8e9sKhbaUvLlE2Ji,Recordare,0.569,0.72,174811,0.5760000000000001,0.0,8,0.033,-7.575,1,0.0334,101.537,4,0.8420000000000001,5
Los Cadetes De Linares,389Ff3mCoZyAPTl9PUyfyh,El Retorno De Chito Cano,0.6990000000000001,0.42100000000000004,190616,0.593,3.87e-06,8,0.0423,-6.732,1,0.0563,187.24900000000002,3,0.667,6
Los Cadetes De Linares,3Fg8dwj1k1cfd0zjQ93BBg,Enterrare Tu Recuerdo,0.442,0.667,148793,0.655,6.79e-06,10,0.0464,-7.386,1,0.0321,100.54,4,0.895,5
Los Cadetes De Linares,5QhRgyKtVotCaZ7szIGBTP,Para Que Voy A Negar,0.606,0.524,156082,0.674,1.06e-06,7,0.0512,-7.937,1,0.151,184.25099999999998,3,0.73,5
Los Cadetes De Linares,6YMTx9Wq0CI8qzCt6LfsSV,Quiero Verte,0.155,0.752,155324,0.597,0.0,8,0.11,-7.462000000000001,0,0.0374,116.163,4,0.943,3
Los Cadetes De Linares,6yxza3Na271xCDysz8ucva,Ochenta Cargas Suicidas,0.514,0.705,196833,0.905,5.7700000000000007e-05,8,0.174,-5.9270000000000005,1,0.11199999999999999,121.75,4,0.841,4
Joey Bada$$,7dFGkZbmm6cVlI28bfMaWE,Righteous Minds,0.262,0.809,224043,0.638,0.0,8,0.45299999999999996,-5.646,0,0.28,94.89299999999999,4,0.608,56
Los Cadetes De Linares,0LsrjQdvKX7JZoICijGwPd,Las Aguilillas,0.17,0.665,177711,0.54,2.16e-06,5,0.154,-7.603,1,0.0305,98.715,4,0.8079999999999999,2
Los Cadetes De Linares,0Ule3iJCuvBH8PttKpXjUT,Carga Blanca,0.287,0.79,224862,0.85,0.00107,8,0.257,-5.269,1,0.162,120.70200000000001,4,0.807,4
Los Cadetes De Linares,1ik65mMQZZbZWqCxXJKcc5,Suplicio,0.258,0.85,181551,0.85,0.0017699999999999999,5,0.0257,-5.7,1,0.0771,118.244,4,0.9440000000000001,2
Los Cadetes De Linares,1lf9vrzCIrJM9lb5SIKkpM,El Barroso,0.15,0.604,168568,0.91,0.0112,9,0.0863,-7.152,1,0.11800000000000001,190.065,3,0.971,3
Los Cadetes De Linares,1mUHEpgGGPKtYExRbw4dhY,El Birolo,0.0512,0.8220000000000001,185287,0.95,0.852,5,0.0724,-5.247999999999999,1,0.166,100.485,3,0.883,5
Los Cadetes De Linares,2MEkYQDZnq2FafItB7RRzg,Tabernero,0.251,0.564,162090,0.616,5.39e-05,8,0.128,-4.962,1,0.0584,204.60299999999998,4,0.883,4
Los Cadetes De Linares,2iu7m36ch0Qklugnp6j3ST,Brindo,0.273,0.5670000000000001,137874,0.711,0.0011300000000000001,5,0.156,-4.752,1,0.0565,207.545,4,0.909,2
Los Cadetes De Linares,3CpnMpuvXDd64V4S9eVWgf,El Naranjal,0.223,0.6970000000000001,167811,0.9159999999999999,0.871,10,0.28800000000000003,-6.939,1,0.047,118.691,4,0.9620000000000001,1
Los Cadetes De Linares,3MSA4rWeZojuQAAX6vwXsU,Una Pagina Mas,0.457,0.622,159060,0.631,0.0,8,0.0948,-4.774,1,0.0293,94.071,4,0.794,3
Los Cadetes De Linares,3rFFKNbz024jzPJBJQokIn,La Chafan,0.22,0.8759999999999999,167654,0.9890000000000001,0.845,5,0.0549,-5.734,1,0.051,118.926,4,0.97,3
Los Cadetes De Linares,4CoF6Pij1bjJ8dFU1GUTZE,Aun No Me Conoces,0.121,0.857,176797,0.862,0.0127,0,0.0418,-6.01,1,0.0864,120.906,4,0.779,2
Los Cadetes De Linares,4VM0k8DduGk3rSpYMm52XU,Nave 727,0.40299999999999997,0.489,193959,0.622,0.0,8,0.16699999999999998,-5.57,1,0.0619,185.861,3,0.774,3
Los Cadetes De Linares,4dUhjpDqOcT5FjfSXtLEE9,Arturo Garcia,0.586,0.47,194691,0.764,1.44e-06,8,0.0617,-5.643,1,0.139,188.09900000000002,3,0.893,4
Los Cadetes De Linares,4v7PQp4YtiDT1LIp0hwXL8,Cruel Puñal,0.282,0.8270000000000001,150779,0.5670000000000001,4.62e-06,6,0.11800000000000001,-6.745,1,0.0376,116.835,4,0.91,3
Los Cadetes De Linares,5z61aIRJbqJt5XclKbHkgN,Un Perro De Cadena,0.0942,0.511,196049,0.54,0.0,8,0.081,-8.262,1,0.111,201.326,3,0.765,6
Los Cadetes De Linares,6hn48fmRpeTcQplkkWNw61,Estoy Pagado,0.442,0.66,169639,0.586,0.0,8,0.18,-6.33,1,0.0319,97.78299999999999,4,0.653,9
Los Cadetes De Linares,7xhXKqNnUp45RLNjPflC5c,La Tengo Que Olvidar,0.14400000000000002,0.5820000000000001,160627,0.581,7.47e-06,8,0.14300000000000002,-6.325,1,0.0401,202.627,4,0.93,3
Los Cadetes De Linares,2sXkQUBS8jzQ7DNJCrJmzG,Reina Mia,0.237,0.6679999999999999,162220,0.8009999999999999,2.21e-06,5,0.154,-5.224,1,0.0529,121.45299999999999,4,0.866,2
Los Cadetes De Linares,56RlXCBB86dWCff3RwVb4W,Traficantes,0.268,0.6609999999999999,237558,0.792,3.43e-05,8,0.364,-5.127000000000001,1,0.0467,121.087,4,0.688,1
Los Cadetes De Linares,5njzRTZ4zhBUQqOpfEozgv,Cruel Incertidumbre,0.466,0.636,157858,0.705,0.0,8,0.158,-4.248,1,0.0308,98.912,4,0.812,1
Los Cadetes De Linares,5ouNpLFdZvTgoNV93IqMVf,Tu Sabes Que Te Quiero,0.175,0.72,147383,0.8740000000000001,0.0010400000000000001,10,0.0319,-5.16,1,0.0421,119.611,4,0.9390000000000001,2
